product_id,timestamp,product_type,line_id,shift,supplier_grade,inspection_method,machine_temperature_c,vibration_mm_s,humidity_pct,pressure_bar,conveyor_speed_m_min,material_batch_age_days,operator_experience_months,maintenance_days_since,inspection_score,surface_roughness_um,defect_risk
PRD-01841,2026-03-18 16:00:00,motor,line_3,morning,C,ultrasound,86.80981025139687,3.5779195742872316,47.58626270023933,4.585137728669014,25.0019717499153,55,65,52,95.49796906020647,2.3958244516672647,Low
PRD-01842,2026-03-18 17:00:00,gear,line_1,evening,C,visual,71.67048609578714,2.9509349823422504,56.301384572483165,3.968559210958845,32.03664417136683,60,10,69,77.99921567487637,1.9882552781406404,Medium
PRD-01843,2026-03-18 18:00:00,gear,line_1,night,C,ultrasound,87.69085389976492,2.2389494604181746,53.28827421418705,5.213382433022942,37.90771342782764,33,42,77,84.55399492942662,2.7546563442734056,Medium
PRD-01844,2026-03-18 19:00:00,gear,line_1,evening,B,camera,70.90734058196281,3.8471267024051667,51.26087520768671,5.558626849956438,37.65303004090836,67,62,27,93.27111641760288,1.8897221478911077,Low
PRD-01845,2026-03-18 20:00:00,assembly,line_3,night,B,visual,93.18746764451608,4.146640189003075,56.73188285190277,5.656276696658794,23.697258026043237,89,53,2,75.07727048880922,2.0888053122085553,Low
PRD-01846,2026-03-18 21:00:00,motor,line_1,morning,B,visual,92.25818947833366,3.645557251066682,45.371230276854945,5.943355775098152,28.81691489231536,37,7,1,81.01123549221428,2.332767288411951,Low
PRD-01847,2026-03-18 22:00:00,motor,line_1,night,C,ultrasound,89.03825088732057,2.8244207433476802,41.225275672274556,8.079586259052117,26.571809136915036,49,33,8,88.47637741713135,3.482014637723222,Low
PRD-01848,2026-03-18 23:00:00,motor,line_1,night,B,visual,79.59297308518151,4.21380922547871,72.10984085814606,5.592507392122111,30.547801227876892,10,9,10,72.76071187647345,3.2527051204571515,Low
PRD-01849,2026-03-19 00:00:00,valve,line_2,morning,B,camera,86.3616225969083,3.2713552523276226,55.83348874689262,5.9414710600923915,24.67575675103762,41,47,69,83.72612802604901,2.9117515487834744,Low
PRD-01850,2026-03-19 01:00:00,gear,line_1,night,B,visual,80.8929800998828,2.0730995511858206,56.39344705569816,3.8188897932605106,27.816726491287348,57,49,66,79.84218769998714,2.583947436016582,Low
PRD-01851,2026-03-19 02:00:00,motor,line_1,morning,C,camera,76.75347778039946,4.743493226001678,48.74408495458338,8.67356575744565,26.530955528387878,6,16,41,75.19960503433653,3.91329391162738,Medium
PRD-01852,2026-03-19 03:00:00,valve,line_3,night,A,camera,82.29005590582871,3.924209623119788,62.181590747952086,4.420911119165867,32.094418343680715,61,27,48,91.02424586444698,2.8531601568749876,Low
PRD-01853,2026-03-19 04:00:00,valve,line_3,night,B,visual,90.58612429193677,3.356851633165113,50.732117918833225,5.1517743546127726,27.940564514548225,55,87,81,88.88853009201063,1.7671746938808734,Low
PRD-01854,2026-03-19 05:00:00,valve,line_2,evening,C,ultrasound,85.35051354265408,1.61473735419833,32.710818497755724,6.834866456244198,28.515289220967617,43,49,48,86.00775971145697,2.6398576158343428,Low
PRD-01855,2026-03-19 06:00:00,assembly,line_1,evening,B,visual,96.60567939307539,2.606167665037746,50.46373327593095,6.29543092586181,32.04367387428656,26,95,33,87.30633245917507,1.7482703072532977,Low
PRD-01856,2026-03-19 07:00:00,motor,line_1,morning,C,visual,91.1262443158422,5.922278854859512,52.7486953766044,7.971823524358884,36.570083352497655,83,48,89,79.00082142210886,2.085634267946978,High
PRD-01857,2026-03-19 08:00:00,valve,line_2,evening,B,camera,90.26952651124495,1.6899895257431636,53.639331165323895,6.8640163868730095,38.463102018845895,47,47,69,82.4015920967726,3.6071135973171415,Low
PRD-01858,2026-03-19 09:00:00,gear,line_1,morning,A,visual,72.12858760443517,3.198380864429969,53.40790669804334,5.902459138514568,31.824050701523433,42,33,51,75.83907568478975,2.7482915289290952,Low
PRD-01859,2026-03-19 10:00:00,valve,line_3,evening,C,visual,82.71873175875777,3.4803970851756563,49.84068306418978,7.25290064261323,29.64570403276289,68,54,64,87.79833659138424,2.5925682649176953,Low
PRD-01860,2026-03-19 11:00:00,valve,line_2,evening,A,camera,76.4850207165264,3.8845721472938655,49.067831522373055,7.393569535042047,35.26498922716272,41,6,82,75.21574109577274,2.7148304411543975,Low
PRD-01861,2026-03-19 12:00:00,valve,line_1,night,B,visual,83.53597696300876,1.7033948770083032,52.61617066566375,5.207809486341435,34.66865818804624,42,107,23,78.25942086247207,2.441877110091066,Low
PRD-01862,2026-03-19 13:00:00,gear,line_3,morning,B,visual,79.45379100861474,3.7090115076855206,41.83619130371268,7.155635263397087,33.52724373003551,75,48,52,74.32911664672883,0.8127352009462454,Low
PRD-01863,2026-03-19 14:00:00,motor,line_3,night,A,visual,81.9791603755365,1.4766734450339847,39.33922964951566,5.733286604761908,23.682638275143514,35,31,82,83.62643019432397,3.0944823828617265,Low
PRD-01864,2026-03-19 15:00:00,gear,line_1,night,B,manual,93.4893018589908,3.6169145554346134,55.78444391935711,5.875826510897396,34.83270161268004,48,51,75,80.05706181755427,3.0392902429096122,Low
PRD-01865,2026-03-19 16:00:00,assembly,line_2,evening,B,visual,88.80199943204667,2.717122497188501,55.917878994119924,6.1715199396346865,31.432805434444173,18,67,43,85.01894887696439,2.6470515626976634,Low
PRD-01866,2026-03-19 17:00:00,assembly,line_1,morning,B,manual,93.05691543185308,2.4609568796986276,62.03520464043198,5.543062953191097,26.425190759178342,56,98,74,77.02515958607019,1.9497990658550157,Low
PRD-01867,2026-03-19 18:00:00,motor,line_1,morning,C,visual,72.19453512787211,4.501780590401105,52.95547751703383,5.478490622608785,27.312495770100067,71,3,10,76.3375277031142,3.926259734195402,High
PRD-01868,2026-03-19 19:00:00,motor,line_1,morning,A,camera,85.4637975729253,3.2172725079633415,45.45098229513977,7.18166501789843,32.32812915549119,9,70,73,85.28112875410336,2.1197606516885292,Low
PRD-01869,2026-03-19 20:00:00,motor,line_2,evening,A,ultrasound,92.73363985117281,4.068452965889086,39.48282547841627,4.165273313579901,19.95344542485077,46,86,77,80.9931110904076,1.8663086598069638,Low
PRD-01870,2026-03-19 21:00:00,valve,line_3,evening,B,camera,97.05036731909725,4.108192293653381,47.87843139234507,4.726047665448975,29.49810734252136,11,61,87,100.0,2.5828286511798786,Low
PRD-01871,2026-03-19 22:00:00,valve,line_2,night,B,visual,72.61529288246005,5.023944186746123,58.38015795246015,6.80968077973259,27.379749763271633,22,106,1,86.89182336741338,3.068082033975345,Low
PRD-01872,2026-03-19 23:00:00,motor,line_1,morning,C,visual,82.18813091071064,2.0500907100547705,66.53159122727138,5.912520649009013,26.972236353761907,61,39,16,83.05734318807374,2.899618050409053,Low
PRD-01873,2026-03-20 00:00:00,gear,line_2,morning,A,ultrasound,93.27381339203811,4.602818795023708,55.43268330217211,7.18981518242734,28.171227497887166,78,80,19,91.73050600166225,2.959634455682216,Low
PRD-01874,2026-03-20 01:00:00,valve,line_1,evening,C,camera,83.46177349750843,3.5197539469256562,45.29128087731111,6.429518733748148,24.082398514332922,48,54,76,89.51517939465975,3.452207710105582,Medium
PRD-01875,2026-03-20 02:00:00,valve,line_3,night,B,ultrasound,77.71665860664221,3.0462505035564877,47.96063517995944,4.399554409147617,34.20992017526349,65,80,5,83.37534886030545,2.7365180667555897,Low
PRD-01876,2026-03-20 03:00:00,gear,line_1,night,B,camera,72.60000657203194,2.120899376971661,48.21035260748546,6.075401303133103,21.48842062149897,67,4,55,100.0,3.5778930581458033,Low
PRD-01877,2026-03-20 04:00:00,gear,line_1,night,A,visual,77.41038772269467,4.227909033851434,51.75209118748151,6.64145736130706,30.6771501672035,36,23,62,90.66911128876913,2.902980233654194,Low
PRD-01878,2026-03-20 05:00:00,gear,line_1,evening,B,visual,71.48878665149017,2.3933305743993376,63.96716339995896,6.2808475902399845,26.60976848513356,32,31,5,73.64724408178273,2.4378121303412885,Low
PRD-01879,2026-03-20 06:00:00,motor,line_2,evening,A,manual,85.4676836546722,4.121367904372572,64.59127560125425,5.438070991647061,37.93431472000183,8,78,7,79.49654126805267,2.149497628541289,Medium
PRD-01880,2026-03-20 07:00:00,gear,line_1,night,A,camera,92.17048148622928,5.813396927560559,53.62195284180091,5.671271615855758,30.090745753936673,19,84,78,68.57033786099412,3.614014264543715,High
PRD-01881,2026-03-20 08:00:00,gear,line_2,evening,B,visual,74.91220192873116,4.675972448431194,56.46456088090878,5.327897813087094,21.506668758571784,6,40,33,71.01664866989499,3.0283727857773095,High
PRD-01882,2026-03-20 09:00:00,valve,line_1,morning,C,visual,87.06183792968842,5.169721190180779,48.61953685701228,4.409763502078583,32.18728430607448,27,107,6,100.0,2.241837963288848,Low
PRD-01883,2026-03-20 10:00:00,gear,line_1,morning,B,manual,91.76216823556693,2.6371942673299618,41.32073244517035,4.244712522182717,25.629693155822217,63,34,82,92.13795485004339,2.155206101526566,Low
PRD-01884,2026-03-20 11:00:00,valve,line_1,morning,B,visual,84.9783333852132,4.415279655358394,69.30670682770196,6.468025147313242,33.93955624434601,27,43,6,69.3684611959405,1.6847270181708969,High
PRD-01885,2026-03-20 12:00:00,motor,line_3,evening,B,camera,72.11444564066204,2.1269420538363315,36.42010359525169,4.954249961365316,32.470890662133435,30,24,51,81.95852999352067,3.8609223058230584,Medium
PRD-01886,2026-03-20 13:00:00,gear,line_3,morning,B,ultrasound,88.08969243730003,3.2198205169104632,40.31327745868358,6.690718112942471,35.89038198954408,38,102,12,79.33255799243749,2.8874194112417086,Low
PRD-01887,2026-03-20 14:00:00,motor,line_1,morning,C,visual,84.56282444188423,5.589526467462944,69.37124684127717,5.285919015058163,30.748127001549044,17,44,75,100.0,3.6790471930761894,Medium
PRD-01888,2026-03-20 15:00:00,motor,line_1,morning,B,visual,83.74796281119316,2.7705893522882192,55.13292323736358,4.4242216959420615,33.27659517138642,44,14,4,64.3378325668855,4.187590835280384,High
PRD-01889,2026-03-20 16:00:00,valve,line_1,evening,A,visual,80.62530203391628,4.833627421007712,45.99268074329566,5.510467637730542,30.171016625769656,55,59,77,77.23892081850065,4.002077137035014,High
PRD-01890,2026-03-20 17:00:00,assembly,line_2,morning,A,camera,85.69429941019233,4.718776079599658,60.46162904871449,8.513249966901665,27.64138483891844,14,87,1,77.31778958952596,2.1794397735369344,Low
PRD-01891,2026-03-20 18:00:00,motor,line_1,evening,B,manual,89.07854326757568,4.7896895002650055,61.18442644836782,5.885267064980363,34.26301972722269,43,10,52,76.65174108533992,4.826708474780809,Medium
PRD-01892,2026-03-20 19:00:00,gear,line_3,morning,B,camera,104.12518507468678,1.9795976286544728,44.33851483881804,6.775040001998677,25.0780641162984,8,30,53,83.9330482806308,3.1193772958958124,Low
PRD-01893,2026-03-20 20:00:00,valve,line_3,morning,A,manual,85.89865654709764,4.130241159218816,50.7372369882434,6.202564571908892,29.854771117310126,86,59,14,88.66212731749258,1.5766418074717536,Low
PRD-01894,2026-03-20 21:00:00,motor,line_1,evening,C,visual,97.08912928010139,3.3120817208997644,62.00996690964577,4.313762356600246,27.72573771128387,56,55,21,78.0915559909326,2.707705029031129,Low
PRD-01895,2026-03-20 22:00:00,gear,line_1,morning,B,visual,87.86204066741502,4.806196229034934,48.46475402903607,7.738755895227804,33.368376267831685,85,88,31,81.42290957034632,2.5939677711066635,Low
PRD-01896,2026-03-20 23:00:00,valve,line_3,morning,B,visual,84.20377337881797,1.5139995203277858,57.257309908910656,5.702613828211279,26.213277420022713,60,118,41,74.83947956706388,2.8512891639932807,Low
PRD-01897,2026-03-21 00:00:00,gear,line_3,morning,A,camera,86.18838022169034,3.941345466878724,66.39849749093018,4.427384922337566,28.364669629500042,31,82,57,75.44762590419133,2.747392393388974,Low
PRD-01898,2026-03-21 01:00:00,motor,line_1,night,B,camera,75.22610904245992,3.7716502434080805,35.860121347671054,5.3853197898679985,30.175654008169982,12,78,7,85.08333851487895,3.007358381046118,Low
PRD-01899,2026-03-21 02:00:00,motor,line_1,evening,C,camera,87.44688216601631,1.1118599153012778,52.270013445369905,5.7525070860309615,35.95089220806055,57,115,61,86.33366030698403,1.946393404968319,Low
PRD-01900,2026-03-21 03:00:00,valve,line_1,morning,C,camera,69.06347948142903,2.4374955726860277,57.093087988539914,6.899375428201471,27.869934771347403,17,19,15,68.16788512925783,2.76328723793882,High
PRD-01901,2026-03-21 04:00:00,gear,line_1,morning,A,visual,78.09866913689174,1.303817344259779,40.66360491245273,5.183084183267664,28.396431700282662,50,23,9,76.53586776790229,2.168777840846828,Low
PRD-01902,2026-03-21 05:00:00,motor,line_1,night,A,camera,85.87874474507049,2.628373637692512,50.76310887798025,9.144414719980718,24.607193229187786,40,53,60,79.57974550360744,2.6665357580787603,Low
PRD-01903,2026-03-21 06:00:00,valve,line_1,evening,B,visual,94.55185818543076,4.159060501598177,63.35598915313451,4.875397220989671,26.068020944969735,47,9,56,79.10998861620895,2.3737315811247996,Low
PRD-01904,2026-03-21 07:00:00,motor,line_2,evening,B,ultrasound,96.44499517598715,3.734438690778329,49.365478810048884,6.734393954677234,31.651925009661348,39,63,88,80.02002293250459,2.178874951784263,Low
PRD-01905,2026-03-21 08:00:00,valve,line_1,evening,B,visual,83.10762736287252,3.7032800967122586,43.12538851291393,3.6312327103060658,30.128274036794807,55,86,15,63.182619646013485,3.111874403187592,High
PRD-01906,2026-03-21 09:00:00,motor,line_1,evening,C,visual,86.24573855624352,2.252302269282341,64.04665458529809,5.85156160048884,30.192412592800515,67,102,85,90.04366325991876,2.913110312550306,Low
PRD-01907,2026-03-21 10:00:00,assembly,line_1,evening,B,ultrasound,92.87489975665622,4.844540589812638,58.556013548243456,6.440681135186538,36.96485972617194,72,118,88,81.42167793824632,2.848055546932924,Medium
PRD-01908,2026-03-21 11:00:00,motor,line_3,evening,A,camera,74.36405142245665,3.477416385966392,54.449149667963034,4.656500095412857,23.310888347317466,17,56,7,100.0,2.154979290932666,Low
PRD-01909,2026-03-21 12:00:00,motor,line_3,evening,C,ultrasound,88.23798004252403,3.54044457470901,54.21286538313582,7.798854577250004,39.271286573958704,51,43,24,86.71187648818474,2.9716844021318702,Medium
PRD-01910,2026-03-21 13:00:00,motor,line_1,morning,A,visual,78.37685706107352,4.628479482735356,63.22625976883953,6.521371981421005,34.713098722219065,10,62,57,84.86948702053365,2.4799437484354128,Low
PRD-01911,2026-03-21 14:00:00,motor,line_1,night,C,visual,83.62539964258625,2.3103851027689535,57.35622660007383,5.6188314421842875,28.696827996503163,22,46,87,75.57157893653985,2.176392898351625,Medium
PRD-01912,2026-03-21 15:00:00,valve,line_3,evening,B,camera,81.32781399604548,3.7742573238463075,60.164897170148336,6.508413001953571,31.564931147404714,12,79,64,77.63775140965929,3.309120381031576,Low
PRD-01913,2026-03-21 16:00:00,assembly,line_1,morning,C,visual,88.48286501638518,4.008154989921704,49.45946884154332,5.288023005675861,27.26861966301314,45,107,25,88.01867818737423,3.1609152143029915,Medium
PRD-01914,2026-03-21 17:00:00,motor,line_1,night,A,camera,89.40242939207272,2.8453182196473823,39.661159929546045,7.501655882889091,31.276932837770186,65,31,72,79.92538142528412,0.1,Low
PRD-01915,2026-03-21 18:00:00,gear,line_1,night,A,visual,92.12862941917918,4.282848056911732,59.97530960166764,7.218358322186611,38.599373594289744,24,45,34,76.80080515987315,0.7918665274988419,Medium
PRD-01916,2026-03-21 19:00:00,valve,line_1,night,B,ultrasound,87.78559062771559,4.07254780475548,63.807423373329456,6.4480680805289845,27.414847166991876,89,39,54,96.16926446901037,3.757739553867497,Low
PRD-01917,2026-03-21 20:00:00,valve,line_1,night,B,visual,86.37323015975117,3.37858794526709,53.20350425862013,6.734030456997508,29.0719775671266,60,63,86,84.79526708852714,1.5021293865740482,Low
PRD-01918,2026-03-21 21:00:00,gear,line_3,night,B,manual,99.83219040350882,3.341418931838166,62.10205267034811,4.227364547878538,26.972935117608483,6,61,34,87.95503139469602,1.450544090711629,Medium
PRD-01919,2026-03-21 22:00:00,motor,line_2,morning,C,visual,72.80512743842259,4.128257189445566,52.31829765458466,7.760334128093358,27.61554555351361,70,63,28,79.69536121917938,2.3859710899224797,Medium
PRD-01920,2026-03-21 23:00:00,gear,line_1,night,C,ultrasound,98.56487888103392,4.446165248015828,54.27440670945222,5.880770614481639,28.389223874657535,36,74,1,91.14822224742929,2.7116168052487253,High
PRD-01921,2026-03-22 00:00:00,gear,line_3,night,B,camera,82.68142472905282,3.5754799008879683,69.01943030709818,7.230054779311321,25.620457645304167,26,22,37,78.0225718627149,2.112761632018107,Low
PRD-01922,2026-03-22 01:00:00,motor,line_1,morning,A,visual,89.56713269094644,4.8442273524882165,52.667839570348555,6.8998106682296365,28.945551732744782,45,46,30,90.92832283069565,0.1,Low
PRD-01923,2026-03-22 02:00:00,gear,line_1,morning,B,ultrasound,82.39472255525119,4.2902311549167,52.195444859572845,7.211657721052646,30.216929583397516,14,58,25,78.63739364040015,2.62449312054352,Low
PRD-01924,2026-03-22 03:00:00,motor,line_2,night,B,camera,79.379666963587,1.3538432603278219,40.04016381434148,4.742684459689255,28.38740037877918,43,50,60,94.26128548173986,3.941626598590862,Medium
PRD-01925,2026-03-22 04:00:00,valve,line_2,morning,B,visual,88.87661754235383,1.8141239629494292,60.520585279847936,4.895400789220907,20.80361860313804,49,76,2,91.83158001847104,1.3993939292082151,Low
PRD-01926,2026-03-22 05:00:00,motor,line_1,night,C,camera,93.33702646891555,4.918682262825993,49.321269076365546,8.697929722584686,29.382729170517752,9,17,28,78.85777715367419,3.8188753290268647,Medium
PRD-01927,2026-03-22 06:00:00,gear,line_1,morning,A,camera,88.78406363973924,3.203872242234923,56.17780008810154,4.176789511809172,29.810913511822037,16,78,48,99.0638367541032,2.2770478989505145,Low
PRD-01928,2026-03-22 07:00:00,gear,line_2,morning,A,manual,80.66307370653695,3.6970109873569688,52.47968730053825,4.68286757578955,37.59016677977396,36,58,28,83.08857066685017,3.9273384695386246,High
PRD-01929,2026-03-22 08:00:00,gear,line_2,evening,A,ultrasound,113.89080050252535,4.867148621190974,51.433658276064456,6.051892795917792,30.107274880721754,44,58,87,94.92664971254855,2.9989936629163956,Medium
PRD-01930,2026-03-22 09:00:00,motor,line_2,morning,B,camera,94.58858936693002,3.4923065391537906,54.05816408110685,6.053975672794332,33.74234429013064,22,48,24,73.6047682002265,2.063423142266788,Low
PRD-01931,2026-03-22 10:00:00,gear,line_1,evening,B,visual,92.46673843365802,3.5447211315072185,54.673181283524734,5.35197830744103,28.297201166575704,78,59,72,87.2909298583685,3.0040004730743872,Low
PRD-01932,2026-03-22 11:00:00,gear,line_1,evening,B,visual,82.17628615406237,2.4575249206499254,64.4086324770818,6.739294646303127,35.192697354616,68,47,18,85.01323635040771,3.549398908084826,Low
PRD-01933,2026-03-22 12:00:00,gear,line_1,morning,A,camera,79.99867369368769,3.9439934086730246,67.16169485354064,7.082500125120601,26.22182741066417,5,82,20,79.09976438835325,1.3311201479717818,Low
PRD-01934,2026-03-22 13:00:00,gear,line_1,morning,A,visual,82.76128739325648,4.2038146627601884,60.2057208195327,5.978198840509441,32.019956804475,57,44,68,89.22846713653243,2.5880045034573365,Low
PRD-01935,2026-03-22 14:00:00,gear,line_3,morning,A,visual,93.65125235513986,2.806541795596573,65.17244730776684,5.677812168373924,33.36146152432656,46,64,8,91.79438088653289,3.328132363883672,Low
PRD-01936,2026-03-22 15:00:00,valve,line_1,morning,B,camera,77.07516530339338,2.3935743460329597,61.833179765973725,5.973285372461825,32.774424502004635,86,10,56,86.04418729386887,2.2256096946273956,Medium
PRD-01937,2026-03-22 16:00:00,motor,line_1,evening,A,ultrasound,76.45436934836546,6.651547106234274,58.95691281548656,5.403167049630698,38.656599240722024,87,86,61,84.96972424542506,1.4473544733286918,Medium
PRD-01938,2026-03-22 17:00:00,valve,line_2,evening,A,camera,89.31638026688815,3.3885098361820605,66.64114348234756,3.9621156693733806,27.662541366560607,42,16,39,84.01204464492595,4.138933736354504,Medium
PRD-01939,2026-03-22 18:00:00,gear,line_1,morning,C,visual,87.55357155713696,2.6795691924688505,44.532202952597416,6.361109324409055,35.655133241125306,21,103,84,85.9518314913688,1.0550904237305236,Low
PRD-01940,2026-03-22 19:00:00,motor,line_1,evening,B,visual,78.83749169687283,4.347903734350714,49.524302390006106,6.919002856497649,34.6225804909022,66,28,18,88.021341515132,2.2484573918007458,Low
PRD-01941,2026-03-22 20:00:00,motor,line_3,morning,B,camera,76.2703713726782,3.4390471577265296,48.432787785151255,5.815287266011312,30.19786563205615,32,104,59,87.64430387009523,2.442318932355458,Low
PRD-01942,2026-03-22 21:00:00,motor,line_3,morning,A,visual,96.50317594694745,2.197080412085476,52.58889666688433,3.2819061817133175,37.35704416049956,26,119,18,86.56868788577961,4.175201606739234,High
PRD-01943,2026-03-22 22:00:00,valve,line_2,morning,B,visual,87.8560354023965,4.079664285981734,60.48720286467436,5.313941945613897,29.413767384128526,50,43,83,78.68969901380841,0.7199913448285402,Low
PRD-01944,2026-03-22 23:00:00,valve,line_1,night,B,ultrasound,74.09171309017574,2.4762548371090176,46.079172382506016,7.086866486241516,30.089266226236955,42,111,42,89.5918366684568,2.4877618385957123,Low
PRD-01945,2026-03-23 00:00:00,valve,line_2,night,A,visual,74.65099571134165,5.39174960258676,59.022393574488845,4.274101784955829,29.97806544780297,36,31,53,86.33628149618619,1.9898776296319034,Low
PRD-01946,2026-03-23 01:00:00,gear,line_2,night,A,camera,82.10790422039625,4.093405555702883,50.303512652766095,6.835060826524464,24.907257235577593,59,65,33,84.92519968627857,1.9849262992834027,Low
PRD-01947,2026-03-23 02:00:00,gear,line_1,morning,C,manual,90.86273445598107,3.167743490568699,52.22348757450445,5.465500645956273,33.04605613704685,13,15,21,80.36167629062231,3.7514514807180666,Medium
PRD-01948,2026-03-23 03:00:00,motor,line_1,morning,C,visual,89.76007041686624,3.6312164216265357,56.603325307470854,5.977469819190071,32.42159256730243,54,100,71,89.42932285632756,1.7220933650781607,Low
PRD-01949,2026-03-23 04:00:00,motor,line_3,evening,A,visual,94.05342829600974,4.583945745317832,68.449985112492,5.176920587059354,29.581282720768574,41,88,60,66.71206632459494,1.4944315774763313,Medium
PRD-01950,2026-03-23 05:00:00,gear,line_1,evening,B,visual,73.07720154031362,3.7231535042729584,49.30122358196698,4.637300988458463,37.050138189869415,69,111,14,81.59016796412116,1.5587714572227296,Medium
PRD-01951,2026-03-23 06:00:00,motor,line_2,night,C,visual,86.79077351823726,6.046531348680258,54.359252852052514,7.721095761924446,28.25111977041927,83,92,33,79.09423321124667,2.6314549007056915,Low
PRD-01952,2026-03-23 07:00:00,motor,line_1,morning,A,visual,96.40728265857089,4.863041019674629,46.374198195223556,6.9790068390857884,23.0808103415557,48,100,4,78.4397752194023,2.479914819283949,Low
PRD-01953,2026-03-23 08:00:00,gear,line_1,morning,B,visual,95.66241384380879,4.085128841073346,49.22441826924223,6.773665235402448,37.60882388560616,64,61,43,80.04108220511077,2.285786317147716,Medium
PRD-01954,2026-03-23 09:00:00,valve,line_1,evening,C,manual,87.87127985130148,2.3756169517898194,46.301268520604204,7.090266578642295,34.04443722881193,33,49,2,74.26380372901906,2.073586667458164,Low
PRD-01955,2026-03-23 10:00:00,assembly,line_3,night,C,visual,103.78414806923101,3.323734275317611,56.95828070373258,6.603257846762996,32.504166649806336,89,90,40,79.41566125711937,3.6367438028279335,High
PRD-01956,2026-03-23 11:00:00,assembly,line_1,night,B,camera,89.87428093132688,4.074649964062943,58.40247015591023,7.132957506936281,28.64221853234058,67,23,50,73.18068937259868,0.9244917811243984,Low
PRD-01957,2026-03-23 12:00:00,gear,line_2,evening,A,manual,93.34197306273074,2.512566301090234,60.49639477379061,5.203319104823502,31.36836640428134,80,97,63,85.10855875984502,3.4682072947725615,Low
PRD-01958,2026-03-23 13:00:00,gear,line_2,night,A,visual,85.35558335020406,5.05211224995554,48.97080231274927,7.653224264734854,24.958486825419023,30,14,49,89.06525323934326,1.3806941131515331,Low
PRD-01959,2026-03-23 14:00:00,gear,line_2,evening,C,visual,78.7521976572457,2.3310111898663513,59.063544628360205,7.546117271444795,29.099428062709286,49,108,64,89.88526771797602,3.3591624440190424,Medium
PRD-01960,2026-03-23 15:00:00,valve,line_3,night,C,manual,77.99832639377003,2.7353291623449176,55.904800625984144,6.456578361021527,26.38520982724888,39,26,50,86.11503991967722,3.148208154686957,Medium
PRD-01961,2026-03-23 16:00:00,motor,line_2,night,B,camera,86.45292171835536,2.8252409781261423,54.53798002198938,5.6544065425379415,31.047525054857417,82,23,10,77.79306531489792,3.004734790972601,Low
PRD-01962,2026-03-23 17:00:00,gear,line_1,night,B,ultrasound,83.30798394519834,4.392589352759759,45.06861737993832,4.531764937620312,33.69387383402288,11,6,85,73.70886659430076,2.42747188255498,Low
PRD-01963,2026-03-23 18:00:00,valve,line_3,morning,B,camera,70.85131464069215,2.5340763593950726,56.22602799454492,6.274389329045033,25.809499255300114,71,27,23,77.11743137984512,2.1567945600004,Low
PRD-01964,2026-03-23 19:00:00,motor,line_2,morning,B,visual,76.79365132059407,1.3400281154971343,56.47965295928932,8.021898215601677,32.89965072307368,57,10,37,79.62328573116719,2.651606581157037,Low
PRD-01965,2026-03-23 20:00:00,gear,line_1,evening,C,visual,82.45277140756725,4.805646602914055,55.81382755633787,4.606995391978803,30.798993041550627,45,38,72,77.27160068014005,3.40068977469487,High
PRD-01966,2026-03-23 21:00:00,gear,line_1,evening,B,manual,90.81823500749728,2.966736457873326,58.20040605821767,7.221690178230727,32.73540952650224,8,36,10,100.0,2.2454051909899757,Low
PRD-01967,2026-03-23 22:00:00,motor,line_3,night,B,ultrasound,84.87140891070341,2.217790841417676,60.556765272555445,5.434273351312132,29.031100938555113,6,116,25,87.2867345494341,2.090068961650845,Low
PRD-01968,2026-03-23 23:00:00,motor,line_1,morning,A,visual,84.42348631599589,2.5941697361569522,46.215813528338245,5.5366826582216655,32.8160616106671,39,52,33,86.3440278426861,2.465685324980177,Low
PRD-01969,2026-03-24 00:00:00,motor,line_2,morning,B,manual,77.10469898397346,5.56011529902122,53.26643130857318,4.589449210484558,27.21677374140823,37,112,17,84.33083950799467,2.292237670429465,Low
PRD-01970,2026-03-24 01:00:00,motor,line_1,evening,B,visual,85.18532864049679,2.711547563272507,59.12614081251395,5.097008488119634,23.270991613908834,54,93,24,78.22916431289028,2.3695694613321447,Low
PRD-01971,2026-03-24 02:00:00,motor,line_1,morning,A,camera,95.55280821956791,3.351958273547718,52.85284143299998,6.776138502673376,24.184271978658614,17,30,49,83.0325694212691,3.8245436442025946,Medium
PRD-01972,2026-03-24 03:00:00,valve,line_2,morning,C,visual,86.24460090206846,2.963697965256781,62.67538845649476,6.925353082508122,27.98893471531696,11,64,30,87.22588857377283,1.8820694021248374,Low
PRD-01973,2026-03-24 04:00:00,motor,line_1,morning,B,manual,72.9414913481451,2.0208049478794923,55.72142797354052,6.283029697291926,23.549906048908483,43,95,65,89.23347639728811,3.509038659383389,Low
PRD-01974,2026-03-24 05:00:00,gear,line_1,evening,C,manual,74.98781764556375,2.608737725303644,39.360618871011596,5.399024562288178,36.20149026021583,53,95,81,84.22930713363313,3.2390464324212553,Low
PRD-01975,2026-03-24 06:00:00,motor,line_2,morning,A,visual,89.71031101778523,1.9386699115922061,61.71543135358155,4.675731357321314,29.668675349002342,7,76,28,87.72069277490446,1.346907781065835,Low
PRD-01976,2026-03-24 07:00:00,assembly,line_1,night,B,visual,83.20547619821905,4.6470575308168565,54.06317418515736,6.074110160172271,33.67709032293237,21,46,13,78.40169947099122,1.9292321576779239,Low
PRD-01977,2026-03-24 08:00:00,motor,line_2,evening,A,camera,84.40335815917189,3.6210548775363147,40.84231333499771,5.562054834940058,33.14827342203697,29,34,57,70.219142515036,2.459680518085346,High
